,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
13,2024-01-13,581.93,1082.66,1650.48,2382.06,570.0,-0.14542728635682156,-0.2223738062755798,1424.2825,773.4698260167188,1.0890567048206898,0.44167527744335777,0.29244515091802775,1.2382868313460198,-180.5,2,560.4933333333333,662.07,1
14,2024-01-27,18.81,19.53,51.24,27.82,346.0,-0.21541950113378683,-0.3929824561403509,29.35,15.155164136359595,0.6954725072698423,0.6479639488984678,1.4443921427074806,0.10095568653917071,-130.66666666666666,4,420.93666666666667,581.93,0
15,2024-02-03,28.16,112.54,76.34,150.54,331.0,-0.043352601156069315,-0.24943310657596374,91.89500000000001,52.184162028978356,1.221347579838637,0.39561811854975526,0.2980789457031459,1.1238084069920269,1.3333333333333333,5,209.63333333333333,18.81,0
16,2024-02-10,82.95,45.6,119.02,76.23,323.0,-0.024169184290030232,-0.06647398843930641,80.95,30.139817517695754,0.06635740242374578,1.172867087839707,1.2631131551360009,0.15660346972004002,30.083333333333332,6,43.30666666666667,28.16,0
17,2024-02-17,13.07,73.5,31.88,15.34,370.0,0.1455108359133126,0.1178247734138973,33.4475,27.986805671006234,0.7281109619848712,1.4311208099570143,0.05600853553729775,0.647001312434845,-18.333333333333332,7,41.39333333333334,82.95,0
18,2024-02-24,86.36,49.26,28.44,15.49,297.0,-0.19729729729729728,-0.08049535603715174,44.8875,30.9506072907571,1.339957552703177,0.14127347999745943,0.5314112206422451,0.9498198120583918,-13.75,8,60.79333333333333,13.07,0
19,2024-03-02,22.45,11.35,7.15,20.05,343.0,0.15488215488215484,-0.072972972972973,15.25,7.20416546173115,0.9994217981592347,0.5413534740029189,1.1243495229291391,0.6662811987728233,-4.333333333333333,9,40.626666666666665,86.36,0
20,2024-03-09,10.1,16.14,7.52,7.8,272.0,-0.20699708454810495,-0.08417508417508412,10.39,4.0038148475339534,0.07243092176917695,1.4361303454233316,0.7168163637156457,0.6468830599385095,-71.0,10,39.63666666666666,22.45,0
21,2024-03-16,15.24,8.32,8.52,12.66,222.0,-0.18382352941176472,-0.35276967930029157,11.184999999999999,3.362989741286762,1.2057723371015874,0.851920529172884,0.7924496370840266,0.43859782915532486,-47.75,11,15.929999999999994,10.1,0
22,2024-03-23,12.77,10.5,23.66,25.6,181.0,-0.18468468468468469,-0.3345588235294118,18.1325,7.601058588556378,0.7054938384600016,1.0041364516635825,0.7272013411818476,0.9824289489417365,-17.0,12,12.703333333333328,15.24,0
23,2024-03-30,7.19,11.34,11.44,18.09,188.0,0.03867403314917128,-0.15315315315315314,12.015,4.508233208992928,1.0702640649501434,0.14972606089976115,0.1275444222479448,1.3475345480978487,7.0,13,11.733333333333327,12.77,0
