,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
10,2023-12-23,10.75,21.37,120.88,291.67,78.0,1.108108108108108,2.7142857142857144,111.1675,130.1572772648537,0.7715089168288533,0.6899153231153828,0.07462125978738995,1.386802980156846,43.666666666666664,51,12.833333333333334,22.75,0
11,2023-12-30,64.23,204.76,435.28,699.5,116.0,0.4871794871794872,2.135135135135135,350.9425,278.195689922879,1.0306144573249212,0.5254664442879201,0.30315890236610027,1.252921999246741,27.583333333333332,52,32.57666666666667,10.75,1
12,2024-01-06,92.33,237.4,396.34,675.43,129.0,0.11206896551724133,0.6538461538461537,350.375,249.7492788778378,1.0332161964968876,0.4523536584674605,0.1840445754499386,1.301525279514409,-3.6666666666666665,1,55.77,64.23,1
13,2024-01-13,120.14,197.51,366.71,580.53,114.0,-0.11627906976744184,-0.017241379310344862,316.22249999999997,204.08204777735838,0.9608022956233493,0.5816900667789672,0.2473882467853269,1.2951041156169898,-12.833333333333334,2,92.23333333333333,92.33,1
14,2024-01-27,32.49,42.88,1.33,10.1,106.0,0.308641975308642,-0.07017543859649122,21.7,19.274451137883712,0.5598084180354367,1.098863975346668,1.056839432380152,0.601832961001952,-14.75,4,81.65333333333332,120.14,1
15,2024-02-03,12.15,15.86,9.45,2.41,86.0,-0.18867924528301883,0.06172839506172845,9.967499999999998,5.682384329369729,0.38408172934020435,1.0369766736023607,0.09107092551365628,1.329987477428907,-8.5,5,54.92666666666667,32.49,0
16,2024-02-10,21.57,14.66,3.3,1.66,82.0,-0.046511627906976716,-0.2264150943396226,10.2975,9.48107017517889,1.1889480608962277,0.4601273821831709,0.7380495946880774,0.911025848391321,-34.333333333333336,6,22.070000000000004,12.15,1
17,2024-02-17,7.07,1.63,9.99,20.61,24.0,-0.7073170731707317,-0.7209302325581395,9.825,7.981050473882913,0.3451926546530968,1.0268071887049472,0.0206739702423816,1.3513258731156625,-35.083333333333336,7,13.596666666666666,21.57,0
18,2024-02-24,2.07,4.85,24.3,15.42,22.0,-0.08333333333333337,-0.7317073170731707,11.66,10.202146832897476,0.9399982334185223,0.6675065661710258,1.238954918708042,0.36854988088150614,6.5,8,10.236666666666666,7.07,0
19,2024-03-02,2.29,12.0,9.3,23.42,27.0,0.2272727272727273,0.125,11.752500000000001,8.789112109119253,1.0766161453535297,0.02815984105416086,0.2790384249912319,1.3274947292906003,3.0,9,3.81,2.07,0
20,2024-03-09,17.91,7.98,11.2,1.95,28.0,0.03703703703703698,0.2727272727272727,9.760000000000002,6.649827065420574,1.2255957816377507,0.26767613390370526,0.21654698473108694,1.1744666324651334,6.083333333333333,10,7.423333333333333,2.29,0
21,2024-03-16,2.02,12.01,2.86,1.15,36.0,0.2857142857142858,0.33333333333333326,4.51,5.0485047291252485,0.4932153446613569,1.4855883875342077,0.32682944525752566,0.665543597615325,-4.833333333333333,11,7.406666666666666,17.91,0
22,2024-03-23,4.4,4.21,2.19,2.04,21.0,-0.41666666666666663,-0.25,3.21,1.268253392136866,0.9382982985718514,0.7884859651864295,0.804255684490158,0.9225285792681225,-3.5,12,8.11,2.02,0
23,2024-03-30,4.0,2.01,3.89,0.53,29.0,0.38095238095238093,-0.19444444444444442,2.6075,1.65900321478491,0.8393594343821316,0.3601560230113635,0.773054559852843,1.2522579712236108,8.0,13,3.473333333333333,4.4,0
