,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
10,2023-12-23,16.39,3.4,31.11,48.54,24.0,0.33333333333333326,1.4,24.86,19.425733791374096,0.43601956512762785,1.104720173274958,0.32173816789228743,1.2190015705102986,24.833333333333332,51,11.746666666666668,10.36,1
11,2023-12-30,31.6,85.55,133.42,177.54,60.0,1.5,2.3333333333333335,107.0275,62.767208729293245,1.2017023144251793,0.3421770767699684,0.4204822953626532,1.123397095832494,14.666666666666666,52,19.45,16.39,1
12,2024-01-06,33.84,59.76,76.09,84.83,48.0,-0.19999999999999996,1.0,63.629999999999995,22.413631269088608,1.3291019042097112,0.17266278513902583,0.555911706158208,0.9458529831905299,-17.666666666666668,1,27.27666666666667,31.6,1
13,2024-01-13,21.3,33.86,42.83,45.28,34.0,-0.29166666666666663,-0.43333333333333335,35.817499999999995,10.85209158027459,1.3377605499006173,0.18037997426763933,0.6461887967059126,0.8719517274623456,-10.416666666666666,2,28.913333333333338,33.84,1
14,2024-01-27,5.12,12.29,27.48,19.43,28.0,-0.125,-0.17647058823529416,16.08,9.585895889273992,1.1433464463413943,0.39537253938265365,1.1892472160850274,0.34947176963902127,-4.083333333333333,4,20.08666666666667,21.3,0
15,2024-02-03,10.38,25.01,15.77,28.44,25.0,-0.1071428571428571,-0.21875,19.9,8.30122480922745,1.146818718777232,0.6155718122848383,0.49751694417541686,1.0287638506678116,-2.1666666666666665,5,12.266666666666666,5.12,1
16,2024-02-10,20.51,13.06,27.68,23.91,25.0,0.0,-0.1071428571428571,21.29,6.219265765881586,0.12541673396223357,1.323307333986135,1.0274524743829168,0.42127159356545263,7.666666666666667,6,12.003333333333336,10.38,1
17,2024-02-17,1.61,8.73,8.04,4.9,36.0,0.43999999999999995,0.43999999999999995,5.82,3.2643018651262423,1.2897091549580646,0.8914616724294461,0.6800841624719481,0.28183667994333,-1.3333333333333333,7,10.833333333333334,20.51,0
18,2024-02-24,8.84,10.37,3.11,3.39,24.0,-0.33333333333333337,-0.040000000000000036,6.4275,3.7236037651715836,0.6478938555614098,1.0587861245806665,0.8909379754714932,0.8157420046705834,-2.0833333333333335,8,10.32,1.61,1
19,2024-03-02,4.84,3.22,1.91,3.0,33.0,0.375,-0.08333333333333337,3.2425,1.2092525239447163,1.3210640196050838,0.01860653548739552,1.1019203794202033,0.2005371046974855,2.8333333333333335,9,5.096666666666667,8.84,0
20,2024-03-09,2.38,3.72,3.97,2.68,26.0,-0.21212121212121215,0.08333333333333326,3.1875,0.7757738072402292,1.040896189667237,0.6864114191923267,1.0086703014422453,0.6541855309673344,-9.333333333333334,10,5.353333333333333,4.84,0
21,2024-03-16,1.39,1.89,2.1,3.44,18.0,-0.3076923076923077,-0.4545454545454546,2.205,0.875537929884632,0.9308563023733206,0.35977881625471914,0.11992627208490629,1.4105613907129455,-5.166666666666667,11,2.8699999999999997,2.38,0
22,2024-03-23,1.7,1.72,6.24,2.64,16.0,-0.11111111111111116,-0.3846153846153846,3.075,2.1550792715505076,0.6380275742760653,0.6287471731956862,1.4686234709699975,0.20184872349824612,-1.5,12,1.8233333333333333,1.39,0
23,2024-03-30,2.97,3.16,2.77,4.85,15.0,-0.0625,-0.16666666666666663,3.4375,0.9550349033761364,0.4895109051484341,0.29056529663891006,0.6989273351584596,1.4790035369458037,-1.0,13,2.02,1.7,0
