date,1wk_WIS,1_week_roc,is_wis_above_avg,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,loc_code,holiday_last_week
2023-12-30,51.11,0.3508594539939333,0,265.75,52,99.40666666666668,215.91,12,0
2024-01-06,373.8,0.0598802395209581,1,-163.91666666666666,1,213.60666666666668,51.11,12,1
2024-01-13,478.6,-0.2436440677966102,1,-334.5833333333333,2,301.17,373.8,12,1
2024-01-27,102.02,-0.0585585585585585,0,-191.0,4,318.14000000000004,478.6,12,1
2024-02-03,64.2,-0.1495215311004785,0,27.416666666666668,5,214.94000000000003,102.02,12,0
2024-02-10,20.3,0.1645569620253164,0,-4.416666666666667,6,62.17333333333334,64.2,12,0
2024-02-17,21.85,-0.1811594202898551,0,-120.91666666666669,7,35.45,20.3,12,0
2024-02-24,16.14,-0.0781710914454277,0,-69.0,8,19.430000000000003,21.85,12,0
2024-03-02,15.71,-0.1392,0,-47.16666666666666,9,17.900000000000002,16.14,12,1
2024-03-09,62.31,-0.0037174721189591,0,12.416666666666666,10,31.386666666666667,15.71,12,0
2024-03-16,23.54,-0.0074626865671642,0,-60.833333333333336,11,33.85333333333333,62.31,12,0
2024-03-23,14.53,-0.1954887218045112,0,-64.0,12,33.459999999999994,23.54,12,0
2024-03-30,10.74,-0.0560747663551401,0,-24.0,13,16.269999999999996,14.53,12,0
2023-10-28,1.43,-0.2857142857142857,0,-1.1666666666666667,43,1.7366666666666666,2.12,20,0
2023-11-04,2.53,0.1999999999999999,0,2.4166666666666665,44,2.026666666666667,1.43,20,0
2023-11-11,8.62,0.6666666666666667,0,5.916666666666667,45,4.1933333333333325,2.53,20,0
2023-11-18,14.66,0.8,0,10.75,46,8.603333333333333,8.62,20,1
2023-11-25,21.29,0.6666666666666667,0,10.416666666666666,47,14.856666666666667,14.66,20,0
2023-12-02,2.94,0.2333333333333334,0,2.583333333333333,48,12.963333333333331,21.29,20,1
2023-12-09,3.12,0.0,0,-1.0833333333333333,49,9.116666666666667,2.94,20,0
2023-12-16,24.65,0.162162162162162,1,31.33333333333333,50,10.236666666666666,3.12,20,0
2023-12-23,5.02,1.116279069767442,0,28.666666666666668,51,10.93,24.65,20,0
2023-12-30,33.86,0.0219780219780219,1,-3.4166666666666665,52,21.176666666666662,5.02,20,0
2024-01-06,34.9,0.0,1,6.583333333333333,1,24.593333333333334,33.86,20,1
2024-01-13,72.83,0.075268817204301,1,-22.0,2,47.196666666666665,34.9,20,1
2024-01-27,59.04,0.0303030303030302,1,31.166666666666668,4,55.59,72.83,20,1
2024-02-03,65.7,1.3088235294117645,1,65.08333333333333,5,65.85666666666667,59.04,20,0
2024-02-10,8.74,0.1146496815286624,0,10.5,6,44.49333333333334,65.7,20,0
2024-02-17,70.88,0.0,1,-53.583333333333336,7,48.44,8.74,20,0
2024-02-24,28.05,-0.5085714285714286,1,-51.083333333333336,8,35.88999999999999,70.88,20,0
2024-03-02,25.44,0.0232558139534884,1,10.0,9,41.45666666666667,28.05,20,1
2024-03-09,10.14,0.0454545454545454,0,11.666666666666666,10,21.21,25.44,20,0
2024-03-16,9.68,0.1195652173913044,0,-15.833333333333334,11,15.086666666666666,10.14,20,0
2024-03-23,8.26,-0.3592233009708737,0,-16.5,12,9.36,9.68,20,0
2024-03-30,9.26,0.0606060606060605,0,4.0,13,9.066666666666666,8.26,20,0
2023-10-28,8.78,-0.4285714285714286,0,7.833333333333333,43,6.43,7.08,26,0
2023-11-04,5.37,1.8333333333333333,0,9.416666666666666,44,7.076666666666667,8.78,26,0
2023-11-11,26.38,-0.1176470588235294,0,5.666666666666667,45,13.51,5.37,26,0
2023-11-18,43.4,0.7333333333333334,0,32.666666666666664,46,25.05,26.38,26,1
2023-11-25,50.0,0.6923076923076923,0,24.416666666666668,47,39.92666666666666,43.4,26,0
2023-12-02,28.56,0.2045454545454545,0,38.5,48,40.65333333333333,50.0,26,1
2023-12-09,34.1,0.5943396226415094,0,74.91666666666667,49,37.553333333333335,28.56,26,0
2023-12-16,9.14,0.4082840236686391,0,15.583333333333334,50,23.933333333333334,34.1,26,0
2023-12-23,30.05,0.0294117647058822,0,168.83333333333334,51,24.43,9.14,26,0
2023-12-30,186.32,1.1510204081632651,1,129.33333333333334,52,75.17,30.05,26,0
2024-01-06,406.81,-0.1366223908918405,1,-115.41666666666669,1,207.7266666666667,186.32,26,1
2024-01-13,465.25,-0.1956043956043955,1,-66.5,2,352.7933333333333,406.81,26,1
2024-01-27,85.55,0.06875,0,25.416666666666668,4,319.2033333333333,465.25,26,1
2024-02-03,177.56,0.2309941520467835,1,139.91666666666666,5,242.78666666666663,85.55,26,0
2024-02-10,174.74,0.4014251781472684,1,125.08333333333331,6,145.95000000000002,177.56,26,0
2024-02-17,273.98,0.1372881355932202,1,127.33333333333331,7,208.76,174.74,26,0
2024-02-24,300.26,0.2533532041728763,1,137.41666666666666,8,249.66,273.98,26,0
2024-03-02,180.26,0.0713436385255648,1,-28.83333333333333,9,251.5,300.26,26,1
2024-03-09,254.53,-0.1331853496115427,1,-213.83333333333331,10,245.01666666666665,180.26,26,0
2024-03-23,220.35,-0.0782122905027933,1,-28.5,12,158.29333333333332,0.0,26,0
2024-03-30,81.76,-0.0303030303030302,0,-15.0,13,100.70333333333332,220.35,26,0
2023-10-28,12.89,0.1111111111111111,0,2.6666666666666665,43,7.2,7.89,24,0
2023-11-04,9.28,0.5,0,4.5,44,10.02,12.89,24,0
2023-11-11,17.28,0.2666666666666666,0,7.0,45,13.15,9.28,24,0
2023-11-18,6.05,0.4210526315789473,0,-1.75,46,10.87,17.28,24,1
2023-11-25,39.4,-0.1851851851851852,0,17.083333333333332,47,20.91,6.05,24,0
2023-12-02,22.52,1.727272727272727,0,30.0,48,22.656666666666663,39.4,24,1
2023-12-09,26.83,0.3,0,21.25,49,29.58333333333333,22.52,24,0
2023-12-16,77.2,0.4743589743589744,1,63.66666666666666,50,42.18333333333334,26.83,24,0
2023-12-23,32.82,0.8,0,121.66666666666669,51,45.61666666666667,77.2,24,0
2023-12-30,81.04,0.5845410628019323,1,65.83333333333333,52,63.68666666666667,32.82,24,0
2024-01-06,251.25,-0.0182926829268292,1,-52.333333333333336,1,121.70333333333332,81.04,24,1
2024-01-13,270.72,-0.2391304347826086,1,-82.75,2,201.00333333333333,251.25,24,1
2024-01-27,5.53,-0.1363636363636363,0,-70.41666666666667,4,175.83333333333337,270.72,24,1
2024-02-03,30.34,-0.3391812865497076,0,-29.83333333333333,5,102.19666666666669,5.53,24,0
2024-02-10,57.32,-0.0176991150442478,1,11.083333333333334,6,31.063333333333333,30.34,24,0
2024-02-17,46.88,0.1081081081081081,0,-0.5833333333333334,7,44.84666666666666,57.32,24,0
2024-02-24,98.06,-0.040650406504065,1,30.0,8,67.42,46.88,24,0
2024-03-02,97.06,0.4915254237288136,1,38.75,9,80.66666666666667,98.06,24,1
2024-03-09,11.09,-0.0056818181818182,0,-37.75,10,68.73666666666666,97.06,24,0
2024-03-16,9.79,-0.3485714285714285,0,-58.333333333333336,11,39.31333333333333,11.09,24,0
2024-03-23,9.35,-0.3421052631578947,0,-19.0,12,10.076666666666666,9.79,24,0
2024-03-30,11.65,0.0133333333333334,0,1.0,13,10.263333333333334,9.35,24,0
2023-10-28,12.89,0.4838709677419355,0,2.9166666666666665,43,14.293333333333337,18.36,22,0
2023-11-04,18.07,-0.1304347826086956,0,7.25,44,16.44,12.89,22,0
2023-11-11,49.07,0.625,1,31.25,45,26.676666666666662,18.07,22,0
2023-11-18,50.53,0.476923076923077,1,29.166666666666668,46,39.223333333333336,49.07,22,1
2023-11-25,25.28,0.2395833333333332,0,9.583333333333334,47,41.626666666666665,50.53,22,0
2023-12-02,10.18,0.0252100840336133,0,19.08333333333333,48,28.663333333333338,25.28,22,1
2023-12-09,13.24,0.2950819672131148,0,22.33333333333333,49,16.233333333333334,10.18,22,0
2023-12-16,58.2,0.1329113924050633,1,77.75,50,27.206666666666667,13.24,22,0
2023-12-23,13.14,0.7150837988826815,0,122.25,51,28.19333333333333,58.2,22,0
2023-12-30,116.72,0.241042345276873,1,-6.25,52,62.68666666666667,13.14,22,0
2024-01-06,213.53,-0.1942257217847769,1,-69.91666666666667,1,114.46333333333332,116.72,22,1
2024-01-13,286.89,-0.1726384364820846,1,-96.33333333333331,2,205.7133333333333,213.53,22,1
2024-01-27,11.51,-0.0780141843971631,0,-71.16666666666667,4,170.64333333333332,286.89,22,1
2024-02-03,8.55,-0.0692307692307692,0,-7.916666666666667,5,102.31666666666666,11.51,22,0
2024-02-10,9.22,-0.1983471074380165,0,-21.08333333333333,6,9.76,8.55,22,0
2024-02-17,23.13,-0.1237113402061855,0,2.25,7,13.633333333333336,9.22,22,0
2024-02-24,21.27,0.1176470588235294,0,-1.1666666666666667,8,17.87333333333333,23.13,22,0
2024-03-02,6.79,-0.1789473684210526,0,-22.916666666666668,9,17.063333333333333,21.27,22,1
2024-03-09,4.77,-0.2948717948717948,0,-20.166666666666668,10,10.943333333333332,6.79,22,0
2024-03-16,4.32,-0.2727272727272727,0,-12.166666666666666,11,5.293333333333333,4.77,22,0
2024-03-23,13.54,-0.175,0,4.0,12,7.543333333333333,4.32,22,0
2024-03-30,5.24,0.4545454545454546,0,15.0,13,7.7,13.54,22,0
2023-11-18,2.24,-0.4,0,-0.75,46,2.9266666666666663,2.27,30,1
2023-11-25,9.48,1.0,0,8.666666666666666,47,4.663333333333333,2.24,30,0
2023-12-02,2.93,2.0,0,7.166666666666667,48,4.883333333333334,9.48,30,1
2023-12-09,5.0,0.1666666666666667,0,6.666666666666667,49,5.803333333333334,2.93,30,0
2023-12-16,22.75,0.7619047619047619,1,29.83333333333333,50,10.226666666666668,5.0,30,0
2023-12-23,10.75,1.108108108108108,0,43.66666666666666,51,12.833333333333334,22.75,30,0
2023-12-30,64.23,0.4871794871794872,1,27.58333333333333,52,32.57666666666667,10.75,30,0
2024-01-06,92.33,0.1120689655172413,1,-3.6666666666666665,1,55.77,64.23,30,1
2024-01-13,120.14,-0.1162790697674418,1,-12.833333333333334,2,92.23333333333332,92.33,30,1
2024-01-27,32.49,0.308641975308642,1,-14.75,4,81.65333333333332,120.14,30,1
2024-02-03,12.15,-0.1886792452830188,0,-8.5,5,54.92666666666667,32.49,30,0
2024-02-10,21.57,-0.0465116279069767,1,-34.333333333333336,6,22.070000000000004,12.15,30,0
2024-02-17,7.07,-0.7073170731707317,0,-35.083333333333336,7,13.596666666666666,21.57,30,0
2024-02-24,2.07,-0.0833333333333333,0,6.5,8,10.236666666666666,7.07,30,0
2024-03-02,2.29,0.2272727272727273,0,3.0,9,3.81,2.07,30,1
2024-03-09,17.91,0.0370370370370369,0,6.083333333333333,10,7.423333333333333,2.29,30,0
2024-03-16,2.02,0.2857142857142858,0,-4.833333333333333,11,7.406666666666666,17.91,30,0
2024-03-23,4.4,-0.4166666666666666,0,-3.5,12,8.11,2.02,30,0
2024-03-30,4.0,0.3809523809523809,0,8.0,13,3.473333333333333,4.4,30,0
2023-10-28,8.0,0.1428571428571428,0,2.6666666666666665,43,4.32,3.0,32,0
2023-11-04,12.94,0.625,0,7.416666666666667,44,7.979999999999999,8.0,32,0
2023-11-11,20.94,0.6923076923076923,0,8.75,45,13.96,12.94,32,0
2023-11-18,18.36,0.3636363636363635,0,8.5,46,17.413333333333334,20.94,32,1
2023-11-25,12.55,0.3,0,6.75,47,17.283333333333335,18.36,32,0
2023-12-02,77.0,0.205128205128205,1,18.0,48,35.970000000000006,12.55,32,1
2023-12-09,118.0,0.6382978723404256,1,37.41666666666666,49,69.18333333333334,77.0,32,0
2023-12-16,158.0,0.5324675324675325,1,44.25,50,117.66666666666669,118.0,32,0
2023-12-23,164.0,0.3389830508474576,1,25.166666666666668,51,146.66666666666666,158.0,32,0
2023-12-30,143.0,0.0379746835443037,1,-12.75,52,155.0,164.0,32,0
2024-01-06,151.0,-0.1280487804878048,1,-1.25,1,152.66666666666666,143.0,32,1
2024-01-13,84.0,0.055944055944056,1,-40.5,2,126.0,151.0,32,1
2024-01-27,6.71,-0.1785714285714286,0,-53.0,4,80.57000000000001,84.0,32,1
2024-02-03,6.3,-0.1594202898550725,0,-14.333333333333334,5,32.336666666666666,6.71,32,0
2024-02-10,19.67,-0.396551724137931,0,-2.5,6,10.893333333333333,6.3,32,0
2024-02-17,12.81,0.4571428571428571,0,6.083333333333333,7,12.926666666666668,19.67,32,0
2024-02-24,22.15,-0.1568627450980392,0,-2.0,8,18.21,12.81,32,0
2024-03-02,16.15,0.1395348837209302,0,1.0833333333333333,9,17.036666666666665,22.15,32,1
2024-03-09,10.88,-0.1224489795918367,0,-7.166666666666667,10,16.393333333333334,16.15,32,0
2024-03-16,14.95,-0.1162790697674418,0,0.5833333333333334,11,13.993333333333332,10.88,32,0
2024-03-23,3.04,0.0789473684210526,0,-6.0,12,9.623333333333331,14.95,32,0
2024-03-30,10.87,-0.3658536585365853,0,-15.0,13,9.62,3.04,32,0
2023-10-28,2.95,0.3333333333333332,0,-7.416666666666667,43,11.68,19.38,34,0
2023-11-04,10.45,-0.409090909090909,0,1.3333333333333333,44,10.926666666666668,2.95,34,0
2023-11-11,3.39,0.7692307692307692,0,2.083333333333333,45,5.596666666666667,10.45,34,0
2023-11-18,32.08,-0.2826086956521739,0,10.75,46,15.306666666666668,3.39,34,1
2023-11-25,80.08,1.272727272727273,0,54.5,47,38.516666666666666,32.08,34,0
2023-12-02,26.49,0.72,0,34.0,48,46.21666666666667,80.08,34,1
2023-12-09,58.71,0.2403100775193798,0,82.75,49,55.09333333333334,26.49,34,0
2023-12-16,107.21,0.90625,1,169.66666666666666,50,64.13666666666667,58.71,34,0
2023-12-23,29.77,0.6065573770491803,0,243.08333333333331,51,65.23,107.21,34,0
2023-12-30,437.48,0.4959183673469387,1,95.91666666666669,52,191.48666666666668,29.77,34,0
2024-01-06,662.07,-0.0900409276944065,1,-96.66666666666669,1,376.44000000000005,437.48,34,1
2024-01-13,581.93,-0.1454272863568215,1,-180.5,2,560.4933333333333,662.07,34,1
2024-01-27,18.81,-0.2154195011337868,0,-130.66666666666666,4,420.93666666666667,581.93,34,1
2024-02-03,28.16,-0.0433526011560693,0,1.3333333333333333,5,209.63333333333333,18.81,34,0
2024-02-10,82.95,-0.0241691842900302,0,30.08333333333333,6,43.30666666666667,28.16,34,0
2024-02-17,13.07,0.1455108359133126,0,-18.33333333333333,7,41.39333333333334,82.95,34,0
2024-02-24,86.36,-0.1972972972972972,0,-13.75,8,60.79333333333333,13.07,34,0
2024-03-02,22.45,0.1548821548821548,0,-4.333333333333333,9,40.626666666666665,86.36,34,1
2024-03-09,10.1,-0.2069970845481049,0,-71.0,10,39.63666666666666,22.45,34,0
2024-03-16,15.24,-0.1838235294117647,0,-47.75,11,15.929999999999994,10.1,34,0
2024-03-23,12.77,-0.1846846846846846,0,-17.0,12,12.703333333333328,15.24,34,0
2024-03-30,7.19,0.0386740331491712,0,7.0,13,11.733333333333327,12.77,34,0
2023-10-28,3.71,-0.0999999999999999,0,5.333333333333333,43,4.69,2.94,28,0
2023-11-04,7.82,0.6666666666666667,0,11.166666666666666,44,4.823333333333333,3.71,28,0
2023-11-11,15.17,0.2666666666666666,0,8.25,45,8.9,7.82,28,0
2023-11-18,12.17,0.2105263157894736,0,2.083333333333333,46,11.72,15.17,28,1
2023-11-25,36.85,0.0217391304347827,1,17.916666666666668,47,21.396666666666665,12.17,28,0
2023-12-02,9.25,0.6382978723404256,0,11.833333333333334,48,19.423333333333336,36.85,28,1
2023-12-09,11.68,-0.0779220779220779,0,-0.0833333333333333,49,19.26,9.25,28,0
2023-12-16,92.2,0.352112676056338,1,67.41666666666667,50,37.71,11.68,28,0
2023-12-23,92.73,1.0833333333333337,1,119.08333333333331,51,65.53666666666668,92.2,28,0
2023-12-30,16.96,0.5,0,37.75,52,67.29666666666667,92.73,28,0
2024-01-06,111.86,-0.0866666666666666,1,-40.333333333333336,1,73.85000000000001,16.96,28,1
2024-01-13,174.18,-0.1423357664233576,1,-58.0,2,101.0,111.86,28,1
2024-01-27,27.35,-0.0120481927710843,0,-63.91666666666666,4,104.46333333333337,174.18,28,1
2024-02-03,11.09,-0.2926829268292683,0,-38.5,5,70.87333333333333,27.35,28,0
2024-02-10,34.59,-0.2327586206896551,1,-3.75,6,24.343333333333334,11.09,28,0
2024-02-17,2.45,0.0898876404494382,0,-17.833333333333332,7,16.043333333333333,34.59,28,0
2024-02-24,15.93,-0.4123711340206185,0,-13.166666666666666,8,17.656666666666666,2.45,28,0
2024-03-02,7.76,0.2982456140350877,0,7.083333333333333,9,8.713333333333333,15.93,28,1
2024-03-09,9.38,-0.1486486486486486,0,-8.583333333333334,10,11.023333333333332,7.76,28,0
2024-03-16,4.69,-0.0476190476190476,0,-8.083333333333334,11,7.276666666666667,9.38,28,0
2024-03-23,6.84,-0.1999999999999999,0,-4.5,12,6.97,4.69,28,0
2024-03-30,22.23,0.0625,0,3.0,13,11.253333333333332,6.84,28,0
2023-10-28,3.54,0.0,0,2.333333333333333,43,1.8833333333333333,0.87,27,0
2023-11-04,10.76,1.25,0,8.416666666666666,44,5.056666666666667,3.54,27,0
2023-11-11,7.94,1.0,0,2.333333333333333,45,7.413333333333334,10.76,27,0
2023-11-18,4.05,-0.1666666666666666,0,1.9166666666666667,46,7.583333333333333,7.94,27,1
2023-11-25,13.15,0.6000000000000001,0,10.166666666666666,47,8.38,4.05,27,0
2023-12-02,2.42,0.4166666666666667,0,10.75,48,6.539999999999999,13.15,27,1
2023-12-09,16.19,0.411764705882353,0,22.166666666666668,49,10.586666666666668,2.42,27,0
2023-12-16,23.4,0.625,0,28.416666666666668,50,14.003333333333336,16.19,27,0
2023-12-23,11.54,0.4102564102564103,0,64.0,51,17.043333333333333,23.4,27,0
2023-12-30,78.38,0.7181818181818183,1,31.75,52,37.77333333333333,11.54,27,0
2024-01-06,130.47,-0.1111111111111111,1,-21.5,1,73.46333333333332,78.38,27,1
2024-01-13,148.8,-0.0416666666666666,1,-12.75,2,119.21666666666668,130.47,27,1
2024-01-27,26.91,0.1707317073170731,1,-7.0,4,102.06000000000002,148.8,27,1
2024-02-03,26.86,0.0416666666666667,1,12.333333333333334,5,67.52333333333334,26.91,27,0
2024-02-10,29.08,0.0933333333333332,1,14.083333333333334,6,27.616666666666664,26.86,27,0
2024-02-17,8.35,0.0548780487804878,0,-6.0,7,21.430000000000003,29.08,27,0
2024-02-24,17.7,-0.0809248554913294,0,5.166666666666667,8,18.37666666666667,8.35,27,0
2024-03-02,11.81,0.1446540880503144,0,10.75,9,12.62,17.7,27,1
2024-03-09,4.83,-0.0439560439560439,0,-9.833333333333334,10,11.446666666666667,11.81,27,0
2024-03-16,16.47,-0.0574712643678161,0,-22.5,11,11.036666666666669,4.83,27,0
2024-03-23,23.91,-0.1890243902439023,0,-20.0,12,15.07,16.47,27,0
2024-03-30,21.47,-0.0676691729323308,0,-9.0,13,20.616666666666667,23.91,27,0
2023-10-28,8.71,1.0,0,9.416666666666666,43,5.676666666666667,7.06,25,0
2023-11-04,3.82,0.0714285714285714,0,0.5833333333333334,44,6.53,8.71,25,0
2023-11-11,3.82,0.0333333333333334,0,-1.25,45,5.45,3.82,25,0
2023-11-18,15.21,0.0,0,8.5,46,7.616666666666667,3.82,25,1
2023-11-25,41.97,0.6451612903225807,0,30.83333333333333,47,20.33333333333333,15.21,25,0
2023-12-02,11.22,0.7254901960784315,0,30.666666666666668,48,22.8,41.97,25,1
2023-12-09,80.45,0.3295454545454546,0,48.083333333333336,49,44.546666666666674,11.22,25,0
2023-12-16,66.44,0.6324786324786325,0,88.33333333333333,50,52.70333333333334,80.45,25,0
2023-12-23,24.56,0.5602094240837696,0,150.16666666666666,51,57.15,66.44,25,0
2023-12-30,66.05,0.5973154362416107,0,170.75,52,52.35,24.56,25,0
2024-01-06,401.19,0.25,1,23.166666666666668,1,163.93333333333334,66.05,25,1
2024-01-13,551.24,-0.1294117647058823,1,-154.25,2,339.49333333333334,401.19,25,1
2024-01-27,101.58,-0.0871794871794872,1,-50.66666666666666,4,351.33666666666664,551.24,25,1
2024-02-03,60.62,0.1657303370786516,0,16.833333333333332,5,237.81333333333336,101.58,25,0
2024-02-10,168.92,-0.0867469879518072,1,49.833333333333336,6,110.37333333333332,60.62,25,0
2024-02-17,43.79,0.3192612137203166,0,32.333333333333336,7,91.11,168.92,25,0
2024-02-24,168.39,-0.124,1,0.3333333333333333,8,127.03333333333332,43.79,25,0
2024-03-02,56.33,0.139269406392694,0,-30.83333333333333,9,89.50333333333333,168.39,25,1
2024-03-09,58.2,-0.2645290581162325,0,-114.5,10,94.30666666666666,56.33,25,0
2024-03-16,80.58,-0.1771117166212533,0,-62.41666666666666,11,65.03666666666668,58.2,25,0
2024-03-23,116.58,-0.2185430463576159,1,-51.0,12,85.12,80.58,25,0
2024-03-30,16.18,-0.1525423728813559,0,-36.0,13,71.11333333333333,116.58,25,0
2023-10-28,0.36,1.0,0,-0.6666666666666666,43,1.403333333333333,2.68,23,0
2023-11-04,0.78,-0.75,0,0.0,44,1.2733333333333334,0.36,23,0
2023-11-11,0.61,3.0,0,0.25,45,0.5833333333333334,0.78,23,0
2023-11-18,5.02,-0.5,0,2.6666666666666665,46,2.1366666666666667,0.61,23,1
2023-11-25,3.17,3.5,0,3.75,47,2.9333333333333336,5.02,23,0
2023-12-02,2.1,0.0,0,2.5,48,3.43,3.17,23,1
2023-12-09,5.22,0.6666666666666667,0,6.75,49,3.4966666666666666,2.1,23,0
2023-12-16,2.36,0.3333333333333332,0,-2.833333333333333,50,3.2266666666666666,5.22,23,0
2023-12-23,12.71,-0.1999999999999999,1,17.083333333333332,51,6.763333333333333,2.36,23,0
2023-12-30,3.16,2.1875,0,25.75,52,6.076666666666667,12.71,23,0
2024-01-06,26.15,0.1372549019607842,1,-4.166666666666667,1,14.006666666666666,3.16,23,1
2024-01-13,23.86,-0.1896551724137931,1,-17.166666666666668,2,17.723333333333333,26.15,23,1
2024-01-27,11.25,-0.15,1,10.416666666666666,4,20.42,23.86,23,1
2024-02-03,8.21,0.911764705882353,1,25.416666666666668,5,14.439999999999998,11.25,23,0
2024-02-10,8.03,0.1846153846153846,1,11.083333333333334,6,9.163333333333334,8.21,23,0
2024-02-17,6.74,0.1168831168831168,0,-5.25,7,7.66,8.03,23,0
2024-02-24,6.99,-0.1976744186046511,0,-12.416666666666666,8,7.253333333333333,6.74,23,0
2024-03-02,17.46,-0.072463768115942,1,-8.25,9,10.396666666666668,6.99,23,1
2024-03-09,12.71,-0.21875,1,-17.083333333333332,10,12.386666666666663,17.46,23,0
2024-03-16,6.16,-0.3399999999999999,0,-12.583333333333334,11,12.11,12.71,23,0
2024-03-23,8.49,-0.2121212121212121,1,-5.0,12,9.12,6.16,23,0
2024-03-30,2.14,-0.1153846153846154,0,-3.0,13,5.596666666666665,8.49,23,0
2023-10-28,3.21,0.1499999999999999,0,-0.1666666666666666,43,3.2466666666666666,4.69,21,0
2023-11-04,6.15,-0.0869565217391304,0,6.833333333333333,44,4.683333333333334,3.21,21,0
2023-11-11,3.32,0.5714285714285714,0,-3.1666666666666665,45,4.226666666666667,6.15,21,0
2023-11-18,4.06,-0.4545454545454546,0,-0.4166666666666667,46,4.51,3.32,21,1
2023-11-25,22.79,1.0555555555555554,0,25.416666666666668,47,10.056666666666668,4.06,21,0
2023-12-02,15.92,0.5675675675675675,0,1.5833333333333333,48,14.256666666666666,22.79,21,1
2023-12-09,44.37,-0.1724137931034483,1,11.0,49,27.693333333333328,15.92,21,0
2023-12-16,39.73,0.8125,0,42.41666666666666,50,33.34,44.37,21,0
2023-12-23,69.38,0.5747126436781609,1,95.33333333333331,51,51.16,39.73,21,0
2023-12-30,13.69,0.9051094890510948,0,93.25,52,40.93333333333333,69.38,21,0
2024-01-06,132.58,0.1340996168582375,1,-23.83333333333333,1,71.88333333333334,13.69,21,1
2024-01-13,173.4,-0.1891891891891891,1,-24.416666666666668,2,106.55666666666669,132.58,21,1
2024-01-27,10.76,0.2944162436548223,0,-8.333333333333334,4,105.58,173.4,21,1
2024-02-03,76.46,-0.1137254901960784,1,15.833333333333334,5,86.87333333333333,10.76,21,0
2024-02-10,28.06,0.2566371681415929,0,35.166666666666664,6,38.42666666666667,76.46,21,0
2024-02-17,16.59,-0.0070422535211267,0,-7.916666666666667,7,40.37,28.06,21,0
2024-02-24,21.05,-0.00354609929078,0,17.5,8,21.9,16.59,21,0
2024-03-02,42.62,0.0569395017793594,1,-46.333333333333336,9,26.75333333333333,21.05,21,1
2024-03-09,85.32,-0.3468013468013468,1,-90.66666666666669,10,49.66333333333333,42.62,21,0
2024-03-16,70.36,-0.2680412371134021,1,-28.58333333333333,11,66.1,85.32,21,0
2024-03-23,79.36,-0.0915492957746478,1,-11.0,12,78.34666666666665,70.36,21,0
2024-03-30,31.2,-0.0697674418604651,0,-9.0,13,60.306666666666665,79.36,21,0
2023-10-28,1.08,-0.125,0,-1.6666666666666667,43,2.106666666666667,0.9,31,0
2023-11-04,3.1,-0.2857142857142857,0,-1.0,44,1.6933333333333334,1.08,31,0
2023-11-11,4.04,0.0,0,-0.75,45,2.74,3.1,31,0
2023-11-18,1.28,-0.1999999999999999,0,1.75,46,2.806666666666666,4.04,31,1
2023-11-25,1.46,1.0,0,2.1666666666666665,47,2.26,1.28,31,0
2023-12-02,2.27,0.0,0,1.25,48,1.67,1.46,31,1
2023-12-09,3.95,0.375,0,-0.4166666666666667,49,2.56,2.27,31,0
2023-12-16,40.97,0.1818181818181818,1,24.416666666666668,50,15.73,3.95,31,0
2023-12-23,22.57,3.0769230769230766,1,21.916666666666668,51,22.49666666666667,40.97,31,0
2023-12-30,6.52,-0.0377358490566037,0,-4.166666666666667,52,23.35333333333333,22.57,31,0
2024-01-06,13.22,0.0196078431372548,0,3.1666666666666665,1,14.103333333333332,6.52,31,1
2024-01-13,26.38,0.0576923076923077,1,-3.0,2,15.373333333333331,13.22,31,1
2024-01-27,6.56,0.3428571428571427,0,-5.666666666666667,4,15.386666666666663,26.38,31,1
2024-02-03,10.17,0.0,0,5.916666666666667,5,14.37,6.56,31,0
2024-02-10,5.45,0.1914893617021276,0,2.75,6,7.393333333333333,10.17,31,0
2024-02-17,30.95,0.0,1,15.916666666666666,7,15.523333333333332,5.45,31,0
2024-02-24,33.79,0.5357142857142858,1,23.83333333333333,8,23.396666666666665,30.95,31,0
2024-03-02,27.79,0.1162790697674418,1,1.5833333333333333,9,30.843333333333334,33.79,31,1
2024-03-09,11.46,-0.0625,0,-15.916666666666666,10,24.346666666666664,27.79,31,0
2024-03-16,18.65,-0.2333333333333332,1,-15.583333333333334,11,19.3,11.46,31,0
2024-03-23,28.65,-0.1159420289855072,1,-9.0,12,19.586666666666662,18.65,31,0
2024-03-30,12.08,-0.1639344262295081,0,-10.0,13,19.793333333333333,28.65,31,0
2023-10-28,5.67,0.0,0,3.4166666666666665,43,3.056666666666666,1.57,29,0
2023-11-04,13.52,0.411764705882353,0,13.416666666666666,44,6.919999999999999,5.67,29,0
2023-11-11,13.52,0.6666666666666667,0,7.25,45,10.903333333333334,13.52,29,0
2023-11-18,20.88,0.0,0,6.916666666666667,46,15.973333333333333,13.52,29,1
2023-11-25,39.24,0.4499999999999999,0,21.666666666666668,47,24.546666666666667,20.88,29,0
2023-12-02,38.24,0.4655172413793103,0,45.16666666666666,48,32.78666666666667,39.24,29,1
2023-12-09,27.82,0.6470588235294117,0,32.166666666666664,49,35.1,38.24,29,0
2023-12-16,23.0,0.1,0,32.25,50,29.686666666666667,27.82,29,0
2023-12-23,40.59,0.4545454545454546,0,126.91666666666669,51,30.47,23.0,29,0
